1,0,0.24309718424191426
1,1,0.11030915834030175
1,2,0.27867936561799267
1,3,0.27865700236143387
1,4,0.21225303491687075
2,0,0.228207389325481
2,1,0.25605936255180595
2,2,0.07727631474213205
2,3,0.2703002788462695
2,4,0.25368051186563434
3,0,0.18005242297884377
3,1,0.10705879280433377
3,2,0.2597786129742142
3,3,0.28821835758909764
3,4,0.24970891336846815
4,0,0.24841296799245743
4,1,0.16986422083927313
4,2,0.22740051513535747
4,3,0.2312733533998489
4,4,0.1860930661319718
5,0,0.28511288109496585
